nombre,evasion,categoria,cantidad,complejo,duracion,orientacion,estacion,fecha
0-Ch2_20181118132051-00.mkv,NO,CASO_2,0,NO,20.0,BACK,NIEVES,
0-Ch2_20181118132051-01.mkv,NO,CASO_2,0,NO,21.0,BACK,NIEVES,
0-Ch2_20181118132051-02.mkv,NO,CASO_1,0,NO,21.0,BACK,NIEVES,
0-Ch2_20181118132051-03.mkv,NO,CASO_2,0,NO,20.0,BACK,NIEVES,
0-Ch2_20181118132051-04.mkv,NO,CASO_2,0,YES,21.0,BACK,NIEVES,
0-Ch2_20181118133857-00.mkv,NO,CASO_1,0,NO,21.0,BACK,NIEVES,
0-Ch2_20181118133857-01.mkv,NO,CASO_4,0,NO,20.0,BACK,NIEVES,
0-Ch2_20181118133857-02.mkv,NO,CASO_4,0,NO,21.0,BACK,NIEVES,
0-Ch2_20181118133857-03.mkv,NO,CASO_4,0,NO,20.0,BACK,NIEVES,
0-Ch2_20181118133857-04.mkv,NO,CASO_1,0,NO,21.0,BACK,NIEVES,
0-Ch2_20181118133857-05.mkv,NO,CASO_1,0,NO,21.0,BACK,NIEVES,
0-Ch2_20181118135702-00.mkv,NO,CASO_1,0,NO,21.0,BACK,NIEVES,
0-Ch2_20181118135702-01.mkv,NO,CASO_1,0,NO,21.0,BACK,NIEVES,
0-Ch2_20181118135702-02.mkv,NO,CASO_2,0,NO,21.0,BACK,NIEVES,
0-Ch2_20181118141508-00.mkv,NO,CASO_2,0,YES,21.0,BACK,NIEVES,
0-Ch2_20181118141508-01.mkv,NO,CASO_2,0,NO,21.0,BACK,NIEVES,
0-Ch2_20181118141508-02.mkv,NO,CASO_2,0,NO,20.0,BACK,NIEVES,
0-Ch2_20181118141508-03.mkv,NO,CASO_1,0,NO,21.0,BACK,NIEVES,
0-Ch2_20181118141508-04.mkv,NO,CASO_2,0,NO,21.0,BACK,NIEVES,
0-Ch2_20181118141508-05.mkv,NO,CASO_2,0,NO,21.0,BACK,NIEVES,
0-Ch2_20181118141508-06.mkv,NO,CASO_2,0,NO,21.0,BACK,NIEVES,
0-Ch2_20181118141508-07.mkv,NO,CASO_1,0,NO,21.0,BACK,NIEVES,
0-Ch2_20181118143315-00.mkv,NO,CASO_1,0,NO,20.0,BACK,NIEVES,
0-Ch2_20181118143315-01.mkv,NO,CASO_2,0,NO,20.0,BACK,NIEVES,
0-Ch2_20181118143315-02.mkv,NO,CASO_2,0,NO,21.0,BACK,NIEVES,
0-Ch2_20181118143315-03.mkv,NO,CASO_2,0,NO,21.0,BACK,NIEVES,
0-Ch2_20181118143315-04.mkv,NO,CASO_2,0,NO,21.0,BACK,NIEVES,
0-Ch2_20181118143315-05.mkv,NO,CASO_1,0,NO,20.0,BACK,NIEVES,
0-Ch2_20181118143315-06.mkv,NO,CASO_1,0,NO,20.0,BACK,NIEVES,
0-Ch2_20181118145121-00.mkv,NO,CASO_1,0,NO,20.0,BACK,NIEVES,
0-Ch2_20181118145121-01.mkv,NO,CASO_1,0,NO,20.0,BACK,NIEVES,
0-Ch2_20181118145121-02.mkv,NO,CASO_2,0,NO,20.0,BACK,NIEVES,
0-Ch2_20181118145121-03.mkv,NO,CASO_4,0,NO,21.0,BACK,NIEVES,
0-Ch2_20181118145121-04.mkv,NO,CASO_1,0,NO,21.0,BACK,NIEVES,
0-Ch2_20181118145121-05.mkv,NO,CASO_1,0,NO,20.0,BACK,NIEVES,
0-Ch2_20181118145121-06.mkv,NO,CASO_1,0,NO,21.0,BACK,NIEVES,
0-Ch2_20181118150927-00.mkv,NO,CASO_1,0,NO,21.0,BACK,NIEVES,
0-Ch2_20181118152732-00.mkv,NO,CASO_1,0,NO,21.0,BACK,NIEVES,
0-Ch2_20181118152732-01.mkv,NO,CASO_1,0,NO,21.0,BACK,NIEVES,
0-Ch2_20181118154538-00.mkv,NO,CASO_2,0,NO,21.0,BACK,NIEVES,
0-Ch2_20181118192205-00.mkv,NO,CASO_1,0,NO,21.0,BACK,NIEVES,
0-Ch2_20181118192205-01.mkv,NO,CASO_1,0,NO,20.0,BACK,NIEVES,
0-Ch2_20181118192205-02.mkv,NO,CASO_2,0,NO,21.0,BACK,NIEVES,
0-Ch1_20181019060551-00.mkv,NO,CASO_1,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019060551-01.mkv,NO,CASO_1,0,NO,21.0,BACK,POLICARPA,
0-Ch1_20181019060551-02.mkv,NO,CASO_1,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019060551-03.mkv,NO,CASO_1,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019060551-04.mkv,NO,CASO_1,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019060551-05.mkv,NO,CASO_1,0,NO,21.0,BACK,POLICARPA,
0-Ch1_20181019062359-00.mkv,NO,CASO_1,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019062359-01.mkv,NO,CASO_1,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019062359-02.mkv,NO,CASO_1,0,NO,21.0,BACK,POLICARPA,
0-Ch1_20181019062359-03.mkv,NO,CASO_1,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019064204-00.mkv,NO,CASO_4,0,NO,21.0,BACK,POLICARPA,
0-Ch1_20181019064204-01.mkv,NO,CASO_1,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019064204-02.mkv,NO,CASO_1,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019064204-03.mkv,NO,CASO_2,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019070010-00.mkv,NO,CASO_2,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019070010-01.mkv,NO,CASO_1,0,NO,21.0,BACK,POLICARPA,
0-Ch1_20181019070010-02.mkv,NO,CASO_1,0,NO,21.0,BACK,POLICARPA,
0-Ch1_20181019070010-03.mkv,NO,CASO_1,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019071815-00.mkv,NO,CASO_1,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019071815-01.mkv,NO,CASO_2,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019071815-02.mkv,NO,CASO_1,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019071815-03.mkv,NO,CASO_2,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019073621-00.mkv,NO,CASO_1,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019073621-01.mkv,NO,CASO_1,0,NO,21.0,BACK,POLICARPA,
0-Ch1_20181019073621-02.mkv,NO,CASO_1,0,NO,21.0,BACK,POLICARPA,
0-Ch1_20181019075426-00.mkv,NO,CASO_1,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019075426-01.mkv,NO,CASO_1,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019075426-02.mkv,NO,CASO_1,0,NO,21.0,BACK,POLICARPA,
0-Ch1_20181019075426-03.mkv,NO,CASO_1,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019075426-04.mkv,NO,CASO_1,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019081232-00.mkv,NO,CASO_1,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019081232-01.mkv,NO,CASO_1,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019081232-02.mkv,NO,CASO_2,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019081232-03.mkv,NO,CASO_3,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019083039-00.mkv,NO,CASO_1,0,NO,21.0,BACK,POLICARPA,
0-Ch1_20181019083039-01.mkv,NO,CASO_3,0,NO,21.0,BACK,POLICARPA,
0-Ch1_20181019083039-02.mkv,NO,CASO_1,0,NO,21.0,BACK,POLICARPA,
0-Ch1_20181019083039-03.mkv,NO,CASO_1,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019083039-04.mkv,NO,CASO_1,0,NO,21.0,BACK,POLICARPA,
0-Ch1_20181019083039-05.mkv,NO,CASO_4,0,NO,21.0,BACK,POLICARPA,
0-Ch1_20181019083039-06.mkv,NO,CASO_1,0,NO,21.0,BACK,POLICARPA,
0-Ch1_20181019084845-00.mkv,NO,CASO_3,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019084845-01.mkv,NO,CASO_1,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019084845-02.mkv,NO,CASO_1,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019084845-03.mkv,NO,CASO_4,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019084845-04.mkv,NO,CASO_2,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019084845-05.mkv,NO,CASO_1,0,NO,21.0,BACK,POLICARPA,
0-Ch1_20181019084845-06.mkv,NO,CASO_4,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019090652-00.mkv,NO,CASO_1,0,NO,21.0,BACK,POLICARPA,
0-Ch1_20181019090652-01.mkv,NO,CASO_1,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019090652-02.mkv,NO,CASO_1,0,NO,21.0,BACK,POLICARPA,
0-Ch1_20181019090652-03.mkv,NO,CASO_1,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019090652-04.mkv,NO,CASO_4,0,NO,21.0,BACK,POLICARPA,
0-Ch1_20181019092458-00.mkv,NO,CASO_4,0,NO,21.0,BACK,POLICARPA,
0-Ch1_20181019092458-01.mkv,NO,CASO_1,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019092458-02.mkv,NO,CASO_4,0,NO,21.0,BACK,POLICARPA,
0-Ch1_20181019092458-03.mkv,NO,CASO_1,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019154500-00.mkv,NO,CASO_1,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019154500-01.mkv,NO,CASO_1,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019160306-00.mkv,NO,CASO_1,0,NO,21.0,BACK,POLICARPA,
0-Ch1_20181019160306-01.mkv,NO,CASO_1,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019162111-00.mkv,NO,CASO_3,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019162111-01.mkv,NO,CASO_1,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019162111-02.mkv,NO,CASO_1,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019163917-00.mkv,NO,CASO_1,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019163917-01.mkv,NO,CASO_1,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019163917-02.mkv,NO,CASO_1,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019163917-03.mkv,NO,CASO_4,0,NO,21.0,BACK,POLICARPA,
0-Ch1_20181019165722-00.mkv,NO,CASO_1,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019165722-01.mkv,NO,CASO_1,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019165722-02.mkv,NO,CASO_4,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019165722-03.mkv,NO,CASO_1,0,NO,21.0,BACK,POLICARPA,
0-Ch1_20181019165722-04.mkv,NO,CASO_3,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019171528-00.mkv,NO,CASO_3,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019171528-01.mkv,NO,CASO_1,0,NO,21.0,BACK,POLICARPA,
0-Ch1_20181019171528-02.mkv,NO,CASO_4,0,NO,21.0,BACK,POLICARPA,
0-Ch1_20181019171528-03.mkv,NO,CASO_3,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019171528-04.mkv,NO,CASO_1,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019171528-05.mkv,NO,CASO_1,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019173335-00.mkv,NO,CASO_1,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019173335-01.mkv,NO,CASO_3,0,NO,21.0,BACK,POLICARPA,
0-Ch1_20181019173335-02.mkv,NO,CASO_1,0,NO,21.0,BACK,POLICARPA,
0-Ch1_20181019175136-00.mkv,NO,CASO_1,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019175136-01.mkv,NO,CASO_1,0,NO,21.0,BACK,POLICARPA,
0-Ch1_20181019175136-02.mkv,NO,CASO_3,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019180935-00.mkv,NO,CASO_3,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019180935-01.mkv,NO,CASO_1,0,NO,21.0,BACK,POLICARPA,
0-Ch1_20181019180935-02.mkv,NO,CASO_3,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019180935-03.mkv,NO,CASO_1,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019182734-00.mkv,NO,CASO_1,0,NO,21.0,BACK,POLICARPA,
0-Ch1_20181019182734-01.mkv,NO,CASO_1,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019182734-02.mkv,NO,CASO_3,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019182734-03.mkv,NO,CASO_1,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019182734-04.mkv,NO,CASO_1,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019182734-05.mkv,NO,CASO_1,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019184533-00.mkv,NO,CASO_1,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019184533-01.mkv,NO,CASO_1,0,NO,21.0,BACK,POLICARPA,
0-Ch1_20181019190332-00.mkv,NO,CASO_3,0,NO,21.0,BACK,POLICARPA,
0-Ch1_20181019190332-01.mkv,NO,CASO_1,0,NO,20.0,BACK,POLICARPA,
0-Ch1_20181019192131-00.mkv,NO,CASO_1,0,NO,20.0,BACK,POLICARPA,
0-Ch2_20181019054746-00.mkv,NO,CASO_1,0,NO,21.0,FRONT,POLICARPA,
0-Ch2_20181019054746-01.mkv,NO,CASO_1,0,NO,20.0,FRONT,POLICARPA,
0-Ch2_20181019054746-02.mkv,NO,CASO_3,0,NO,20.0,FRONT,POLICARPA,
0-Ch2_20181019060549-00.mkv,NO,CASO_3,0,NO,20.0,FRONT,POLICARPA,
0-Ch2_20181019060549-01.mkv,NO,CASO_1,0,NO,21.0,FRONT,POLICARPA,
0-Ch2_20181019060549-02.mkv,NO,CASO_2,0,NO,21.0,FRONT,POLICARPA,
0-Ch2_20181019060549-03.mkv,NO,CASO_1,0,NO,20.0,FRONT,POLICARPA,
0-Ch2_20181019062355-00.mkv,NO,CASO_1,0,NO,20.0,FRONT,POLICARPA,
0-Ch2_20181019062355-01.mkv,NO,CASO_2,0,NO,20.0,FRONT,POLICARPA,
0-Ch2_20181019062355-02.mkv,NO,CASO_1,0,NO,21.0,FRONT,POLICARPA,
0-Ch2_20181019064200-00.mkv,NO,CASO_1,0,NO,21.0,FRONT,POLICARPA,
0-Ch2_20181019064200-01.mkv,NO,CASO_2,0,NO,15.0,FRONT,POLICARPA,
0-Ch2_20181019070008-00.mkv,NO,CASO_1,0,NO,15.0,FRONT,POLICARPA,
0-Ch2_20181019070008-01.mkv,NO,CASO_3,0,NO,20.0,FRONT,POLICARPA,
0-Ch2_20181019070008-02.mkv,NO,CASO_3,0,NO,21.0,FRONT,POLICARPA,
0-Ch2_20181019070008-03.mkv,NO,CASO_2,0,NO,21.0,FRONT,POLICARPA,
0-Ch2_20181019071813-00.mkv,NO,CASO_1,0,NO,21.0,FRONT,POLICARPA,
0-Ch2_20181019071813-01.mkv,NO,CASO_1,0,NO,20.0,FRONT,POLICARPA,
0-Ch2_20181019071813-02.mkv,NO,CASO_2,0,NO,20.0,FRONT,POLICARPA,
0-Ch2_20181019071813-03.mkv,NO,CASO_3,0,NO,20.0,FRONT,POLICARPA,
0-Ch2_20181019073619-00.mkv,NO,CASO_2,0,YES,20.0,FRONT,POLICARPA,
0-Ch2_20181019073619-01.mkv,NO,CASO_2,0,NO,20.0,FRONT,POLICARPA,
0-Ch2_20181019073619-02.mkv,NO,CASO_1,0,NO,21.0,FRONT,POLICARPA,
0-Ch2_20181019075425-00.mkv,NO,CASO_1,0,NO,21.0,FRONT,POLICARPA,
0-Ch2_20181019075425-01.mkv,NO,CASO_1,0,NO,21.0,FRONT,POLICARPA,
0-Ch2_20181019075425-02.mkv,NO,CASO_1,0,NO,21.0,FRONT,POLICARPA,
0-Ch2_20181019075425-03.mkv,NO,CASO_3,0,NO,20.0,FRONT,POLICARPA,
0-Ch2_20181019075425-04.mkv,NO,CASO_1,0,NO,21.0,FRONT,POLICARPA,
0-Ch2_20181019081230-00.mkv,NO,CASO_1,0,NO,21.0,FRONT,POLICARPA,
0-Ch2_20181019081230-01.mkv,NO,CASO_1,0,NO,21.0,FRONT,POLICARPA,
0-Ch2_20181019081230-02.mkv,NO,CASO_1,0,NO,21.0,FRONT,POLICARPA,
0-Ch2_20181019081230-03.mkv,NO,CASO_3,0,NO,20.0,FRONT,POLICARPA,
0-Ch2_20181019083036-00.mkv,NO,CASO_3,0,NO,20.0,FRONT,POLICARPA,
0-Ch2_20181019083036-01.mkv,NO,CASO_2,0,NO,21.0,FRONT,POLICARPA,
0-Ch2_20181019083036-02.mkv,NO,CASO_1,0,NO,20.0,FRONT,POLICARPA,
0-Ch2_20181019084841-00.mkv,NO,CASO_1,0,NO,20.0,FRONT,POLICARPA,
0-Ch2_20181019084841-01.mkv,NO,CASO_3,0,NO,21.0,FRONT,POLICARPA,
0-Ch2_20181019084841-02.mkv,NO,CASO_1,0,NO,21.0,FRONT,POLICARPA,
0-Ch2_20181019090649-00.mkv,NO,CASO_2,0,NO,21.0,FRONT,POLICARPA,
0-Ch2_20181019090649-01.mkv,NO,CASO_1,0,NO,20.0,FRONT,POLICARPA,
0-Ch2_20181019092454-00.mkv,NO,CASO_1,0,NO,20.0,FRONT,POLICARPA,
0-Ch2_20181019092454-01.mkv,NO,CASO_1,0,NO,21.0,FRONT,POLICARPA,
0-Ch2_20181019092454-02.mkv,NO,CASO_1,0,NO,21.0,FRONT,POLICARPA,
0-Ch2_20181019094300-00.mkv,NO,CASO_1,0,NO,20.0,FRONT,POLICARPA,
0-Ch2_20181019094300-01.mkv,NO,CASO_1,0,NO,21.0,FRONT,POLICARPA,
0-Ch2_20181019100105-00.mkv,NO,CASO_1,0,NO,21.0,FRONT,POLICARPA,
0-Ch2_20181019100105-01.mkv,NO,CASO_1,0,NO,21.0,FRONT,POLICARPA,
0-Ch2_20181019100105-02.mkv,NO,CASO_1,0,NO,20.0,FRONT,POLICARPA,
0-Ch2_20181019101913-00.mkv,NO,CASO_2,0,NO,21.0,FRONT,POLICARPA,
0-Ch2_20181019101913-01.mkv,NO,CASO_1,0,NO,20.0,FRONT,POLICARPA,
0-Ch2_20181019101913-02.mkv,NO,CASO_1,0,NO,20.0,FRONT,POLICARPA,
0-Ch2_20181019101913-03.mkv,NO,CASO_1,0,NO,21.0,FRONT,POLICARPA,
0-Ch2_20181019101913-04.mkv,NO,CASO_1,0,NO,21.0,FRONT,POLICARPA,
0-Ch2_20181019101913-05.mkv,NO,CASO_1,0,NO,21.0,FRONT,POLICARPA,
0-Ch2_20181019101913-06.mkv,NO,CASO_2,0,NO,21.0,FRONT,POLICARPA,
0-Ch2_20181019103718-00.mkv,NO,CASO_1,0,NO,20.0,FRONT,POLICARPA,
0-Ch2_20181019103718-01.mkv,NO,CASO_1,0,NO,21.0,FRONT,POLICARPA,
0-Ch2_20181019133814-00.mkv,NO,CASO_1,0,NO,21.0,FRONT,POLICARPA,
0-Ch2_20181019133814-01.mkv,NO,CASO_1,0,NO,21.0,FRONT,POLICARPA,
0-Ch2_20181019133814-02.mkv,NO,CASO_1,0,NO,20.0,FRONT,POLICARPA,
0-Ch2_20181019133814-03.mkv,NO,CASO_2,0,NO,20.0,FRONT,POLICARPA,
0-Ch2_20181019133814-04.mkv,NO,CASO_1,0,NO,20.0,FRONT,POLICARPA,
0-Ch2_20181019135619-00.mkv,NO,CASO_1,0,NO,20.0,FRONT,POLICARPA,
0-Ch2_20181019135619-01.mkv,NO,CASO_1,0,NO,21.0,FRONT,POLICARPA,
0-Ch2_20181019135619-02.mkv,NO,CASO_2,0,NO,20.0,FRONT,POLICARPA,
0-Ch2_20181019135619-03.mkv,NO,CASO_1,0,NO,20.0,FRONT,POLICARPA,
0-Ch2_20181019135619-04.mkv,NO,CASO_1,0,NO,20.0,FRONT,POLICARPA,
0-Ch2_20181019141425-00.mkv,NO,CASO_1,0,NO,20.0,FRONT,POLICARPA,
0-Ch2_20181019141425-01.mkv,NO,CASO_1,0,NO,20.0,FRONT,POLICARPA,
0-Ch2_20181019141425-02.mkv,NO,CASO_1,0,NO,21.0,FRONT,POLICARPA,
0-Ch2_20181019141425-03.mkv,NO,CASO_1,0,NO,20.0,FRONT,POLICARPA,
0-Ch2_20181019141425-04.mkv,NO,CASO_2,0,NO,21.0,FRONT,POLICARPA,
0-Ch2_20181019141425-05.mkv,NO,CASO_1,0,NO,21.0,FRONT,POLICARPA,
0-Ch2_20181019143232-00.mkv,NO,CASO_1,0,NO,21.0,FRONT,POLICARPA,
0-Ch2_20181019143232-01.mkv,NO,CASO_1,0,NO,21.0,FRONT,POLICARPA,
0-Ch2_20181019143232-02.mkv,NO,CASO_2,0,NO,21.0,FRONT,POLICARPA,
0-Ch2_20181019143232-03.mkv,NO,CASO_2,0,NO,20.0,FRONT,POLICARPA,
0-Ch2_20181019143232-04.mkv,NO,CASO_1,0,NO,21.0,FRONT,POLICARPA,
0-Ch2_20181019143232-05.mkv,NO,CASO_2,0,NO,20.0,FRONT,POLICARPA,
0-Ch2_20181019143232-06.mkv,NO,CASO_2,0,NO,21.0,FRONT,POLICARPA,
0-Ch2_20181019145038-00.mkv,NO,CASO_2,0,NO,20.0,FRONT,POLICARPA,
0-Ch2_20181019145038-01.mkv,NO,CASO_4,0,NO,20.0,FRONT,POLICARPA,
0-Ch2_20181019145038-02.mkv,NO,CASO_3,0,NO,21.0,FRONT,POLICARPA,
0-Ch2_20181019145038-03.mkv,NO,CASO_1,0,NO,20.0,FRONT,POLICARPA,
0-Ch2_20181019145038-04.mkv,NO,CASO_1,0,NO,21.0,FRONT,POLICARPA,
0-Ch2_20181019150845-00.mkv,NO,CASO_3,0,NO,20.0,FRONT,POLICARPA,
0-Ch2_20181019150845-01.mkv,NO,CASO_1,0,NO,20.0,FRONT,POLICARPA,
0-Ch2_20181019150845-02.mkv,NO,CASO_1,0,NO,21.0,FRONT,POLICARPA,
0-Ch2_20181019150845-03.mkv,NO,CASO_1,0,NO,21.0,FRONT,POLICARPA,
0-Ch2_20181019175131-00.mkv,NO,CASO_1,0,NO,20.0,FRONT,POLICARPA,
0-Ch2_20181019180930-00.mkv,NO,CASO_1,0,NO,20.0,FRONT,POLICARPA,
0-Ch2_20181019180930-01.mkv,NO,CASO_1,0,NO,20.0,FRONT,POLICARPA,
0-Ch2_20181019182729-00.mkv,NO,CASO_3,0,NO,20.0,FRONT,POLICARPA,
0-Ch2_20181019182729-01.mkv,NO,CASO_3,0,NO,20.0,FRONT,POLICARPA,
0-Ch2_20181019182729-02.mkv,NO,CASO_1,0,NO,21.0,FRONT,POLICARPA,
0-Ch2_20181019184528-00.mkv,NO,CASO_1,0,NO,20.0,FRONT,POLICARPA,
0-Ch2_20181019184528-01.mkv,NO,CASO_2,0,NO,20.0,FRONT,POLICARPA,
0-Ch2_20181019184528-02.mkv,NO,CASO_3,0,NO,20.0,FRONT,POLICARPA,
0-Ch2_20181019190329-00.mkv,NO,CASO_1,0,NO,20.0,FRONT,POLICARPA,
0-Ch1_20181122094451-04.mkv,NO,CASO_2,0,NO,21.0,BACK,NIEVES,
0-Ch1_20181122094451-05.mkv,NO,CASO_4,0,NO,20.0,BACK,NIEVES,
0-Ch1_20181122152844-01.mkv,NO,CASO_2,0,NO,20.0,BACK,NIEVES,
0-Ch1_20181122141618-02.mkv,NO,CASO_2,0,NO,20.0,BACK,NIEVES,
0-Ch1_20181122152844-02.mkv,NO,CASO_3,0,NO,20.0,BACK,NIEVES,
0-Ch1_20181122145233-00.mkv,NO,CASO_1,0,NO,21.8,BACK,NIEVES,
0-Ch2_20181019064200-02.mkv,NO,CASO_2,0,NO,16.0,FRONT,POLICARPA,
Ch1_20181118051222-00.mkv,NO,CASO_1,0,NO,20.0,BACK,NIEVES,2018-11-18 05:12:22
Ch1_20181118051222-01.mkv,NO,CASO_2,0,NO,20.0,BACK,NIEVES,2018-11-18 05:12:22
Ch1_20181118053021-00.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 05:30:21
Ch1_20181118053021-01.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-18 05:30:21
Ch1_20181118053021-02.mkv,NO,CASO_1,0,NO,20.0,BACK,NIEVES,2018-11-18 05:30:21
Ch1_20181118053021-03.mkv,NO,CASO_2,0,NO,20.0,BACK,NIEVES,2018-11-18 05:30:21
Ch1_20181118054821-00.mkv,NO,CASO_1,0,NO,20.0,BACK,NIEVES,2018-11-18 05:48:21
Ch1_20181118054821-01.mkv,NO,CASO_2,0,NO,20.0,BACK,NIEVES,2018-11-18 05:48:21
Ch1_20181118054821-02.mkv,NO,CASO_3,0,NO,20.0,BACK,NIEVES,2018-11-18 05:48:21
Ch1_20181118060627-00.mkv,NO,CASO_2,0,NO,21.0,BACK,NIEVES,2018-11-18 06:06:27
Ch1_20181118060627-01.mkv,NO,CASO_2,0,NO,20.0,BACK,NIEVES,2018-11-18 06:06:27
Ch1_20181118073655-00.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-18 07:36:55
Ch1_20181118081306-00.mkv,NO,CASO_2,0,NO,20.0,BACK,NIEVES,2018-11-18 08:13:06
Ch1_20181118083111-00.mkv,NO,CASO_3,0,NO,20.0,BACK,NIEVES,2018-11-18 08:31:11
Ch1_20181118092528-00.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 09:25:28
Ch1_20181118101944-00.mkv,SI,CASO_2,1,NO,21.0,BACK,NIEVES,2018-11-18 10:19:44
Ch1_20181118113207-00.mkv,SI,CASO_2,1,NO,20.0,BACK,NIEVES,2018-11-18 11:32:07
Ch1_20181118113207-01.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 11:32:07
Ch1_20181118120820-00.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 12:08:20
Ch1_20181118122625-00.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 12:26:25
Ch1_20181118122625-01.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-18 12:26:25
Ch1_20181118122625-02.mkv,SI,CASO_1,2,NO,20.0,BACK,NIEVES,2018-11-18 12:26:25
Ch1_20181118130236-00.mkv,NO,CASO_4,0,NO,20.0,BACK,NIEVES,2018-11-18 13:02:36
Ch1_20181118132042-00.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-18 13:20:42
Ch1_20181118132042-01.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 13:20:42
Ch1_20181118132042-02.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 13:20:42
Ch1_20181118133847-00.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 13:38:47
Ch1_20181118133847-01.mkv,SI,CASO_3,1,NO,21.0,BACK,NIEVES,2018-11-18 13:38:47
Ch1_20181118133847-02.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 13:38:47
